2.22,-136.386,310.494,0.495147,0.00172229,-0.0017436,
2.25,-304.778,151.318,-0.395005,-0.00175706,0.00525051,
2.25,-304.778,151.318,-0.395005,-0.00175706,0.00525051,
2.26,238.954,240.937,0.825799,-0.000167581,0.0070738,
2.26,238.954,240.937,0.825799,-0.000167581,0.0070738,
2.27,181.605,-297.97,0.835744,0.00249262,-0.00523971,
2.28,-330.798,-92.5781,1.60976,-0.000275399,-0.00916893,
2.29,32.426,344.549,-0.0587751,0.00190769,-0.00550776,
2.29,32.426,344.549,-0.0587751,0.00190769,-0.00550776,
2.3,324.22,-117.474,-0.479747,-7.94865e-05,-0.0132786,
2.33,328.154,111.813,-0.485098,-0.000483744,-0.00663741,
2.34,51.1054,-340.527,0.43044,0.0045879,-0.00660104,
2.35,-339.633,69.3289,0.582814,0.00197052,-0.0077911,
2.35,-339.633,69.3289,0.582814,0.00197052,-0.0077911,
2.36,170.953,298.023,-0.537996,0.000786844,-0.00250738,
2.36,170.953,298.023,-0.537996,0.000786844,-0.00250738,
2.36,170.953,298.023,-0.537996,0.000786844,-0.00250738,
2.37,251.152,-239.732,-0.261824,0.00297725,-0.00443665,
2.38,-289.64,-185.371,0.42548,-0.000940646,-0.00316814,
2.4,344.754,-21.9333,-0.157173,0.0013328,-0.00011818,
2.41,-81.1146,-336.418,0.479072,-0.000602703,-0.00124654,
2.42,-280.615,200.63,0.215821,0.00200175,-0.00331458,
2.43,277.476,206.127,-0.383361,0.00412248,-0.00420586,
2.44,145.546,-307.919,0.0048208,-0.000306236,-0.00515989,
2.45,-339.619,-44.4408,0.341176,-0.000828937,-0.00106379,
2.46,69.2358,335.329,0.147103,-5.89699e-05,-0.00295221,
2.46,69.2358,335.329,0.147103,-5.89699e-05,-0.00295221,
2.47,309.935,-150.335,0.0535069,0.00168337,-0.00148514,
2.51,23.1415,-340.785,-0.0422269,-0.00457456,-0.000325222,
2.52,-328.906,93.5588,0.297815,-0.00186874,0.000492805,
2.53,192.972,283.382,-0.015273,-0.00323595,-2.63604e-05,
2.54,232.785,-249.179,0.0409593,-0.00173092,-0.00541111,
2.55,-301.068,-160.61,0.142631,-0.00079541,-0.00281762,
2.56,-47.5812,338.051,-0.0174798,-0.000640829,-8.4629e-05,
2.57,340.079,-40.5919,0.279595,0.00310367,0.000424667,
2.58,-96.8684,-327.927,0.280115,0.00394209,0.00480324,
2.59,-264.266,213.208,-0.186843,0.0032319,-0.00333012,
2.61,130.835,-313.48,0.556419,0.00267781,0.00458977,
2.62,-340.49,-35.0989,-0.367029,0.0002088,0.00430142,
2.63,78.9718,331.17,-0.0832477,0.00315689,0.00629129,
2.63,78.9718,331.17,-0.0832477,0.00315689,0.00629129,
2.64,309.173,-150.808,-0.265359,-0.00204835,0.00229469,
2.65,-211.886,-265.167,-0.0772512,-0.000125055,0.000310048,
2.65,-211.886,-265.167,-0.0772512,-0.000125055,0.000310048,
2.66,-177.122,293.861,0.143724,0.00124349,-0.000244812,
2.67,329.097,88.0855,-0.116399,-8.26274e-05,-0.0023581,
2.7,181.716,290.884,0.0122974,-0.00287457,0.000670983,
2.71,241.58,-239.355,-0.372413,2.66583e-05,-0.00031465,
2.72,-290.743,-178.63,0.169039,-0.00463154,0.000396032,
2.73,-64.935,337.505,0.304179,-0.00282079,0.00233498,
2.74,342.636,-15.4006,-0.196761,-0.00263646,-0.00135758,
2.75,-72.4296,-335.084,0.265405,0.00176578,-0.00224849,
2.76,-287.613,186.453,0.523058,0.000377486,-0.00625159,
2.77,262.753,220.184,0.106801,-0.00148769,-0.00441673,
2.78,167.579,-298.987,-0.185914,-0.00158783,0.000267403,
2.81,325.002,-111.204,-0.17122,-0.00478057,0.00085962,
2.82,-164.191,-300.998,-0.0396734,-0.0057929,-0.00141586,
